epoch batch k value what
5 3500 24 14.9637 norm
5 3500 25 11.5781 diff
5 3500 25 14.9805 norm
5 3500 26 11.5776 diff
5 3500 26 14.9961 norm
5 3500 27 11.5762 diff
5 3500 27 15.0105 norm
5 3500 28 11.5746 diff
5 3500 28 15.0235 norm
5 3500 29 11.5732 diff
5 3500 29 15.0349 norm
5 3500 30 11.5723 diff
5 3500 30 15.0449 norm
5 3500 31 11.5719 diff
5 3500 31 15.0537 norm
5 3500 32 11.5719 diff
5 3500 32 15.0615 norm
5 3500 33 11.5719 diff
5 3500 33 15.0683 norm
5 3500 34 11.572 diff
5 3500 34 15.0744 norm
5 3500 35 11.5721 diff
5 3500 35 15.0799 norm
5 3500 36 11.5722 diff
5 3500 36 15.0847 norm
5 3500 37 11.5722 diff
5 3500 37 15.089 norm
5 3500 38 11.5723 diff
5 3500 38 15.0927 norm
5 3500 39 11.5723 diff
5 3500 39 15.0961 norm
5 3500 40 11.5724 diff
5 3500 40 15.099 norm
5 3500 41 11.5725 diff
5 3500 41 15.1016 norm
5 3500 42 11.5726 diff
5 3500 42 15.1039 norm
5 3500 43 11.5727 diff
5 3500 43 15.1059 norm
5 3500 44 11.5728 diff
5 3500 44 15.1077 norm
5 3500 45 11.5729 diff
5 3500 45 15.1093 norm
5 3500 46 11.5729 diff
5 3500 46 15.1107 norm
5 3500 47 11.573 diff
5 3500 47 15.112 norm
5 3500 48 11.573 diff
5 3500 48 15.1131 norm
5 3500 49 11.5731 diff
5 3500 49 15.114 norm
5 3500 50 11.5731 diff
5 3500 50 15.1149 norm
5 3500 51 11.5732 diff
5 3500 51 15.1156 norm
5 3500 52 11.5732 diff
5 3500 52 15.1163 norm
5 3500 53 11.5733 diff
5 3500 53 15.1169 norm
5 3500 54 11.5733 diff
5 3500 54 15.1174 norm
5 3500 55 11.5733 diff
5 3500 55 15.1178 norm
5 3500 56 11.5734 diff
5 3500 56 15.1182 norm
5 3500 57 11.5734 diff
5 3500 57 15.1186 norm
5 3500 58 11.5734 diff
5 3500 58 15.1189 norm
5 3500 59 11.5734 diff
5 3500 59 15.1192 norm
5 3500 60 11.5734 diff
5 3500 60 15.1194 norm
5 3500 61 11.5735 diff
5 3500 61 15.1196 norm
5 3500 62 11.5735 diff
5 3500 62 15.1198 norm
5 3500 63 11.5735 diff
5 3500 63 15.12 norm
5 3500 64 11.5735 diff
5 3500 64 15.1201 norm
5 3500 65 11.5735 diff
5 3500 65 15.1203 norm
5 3500 66 11.5735 diff
5 3500 66 15.1204 norm
5 3500 67 11.5735 diff
5 3500 67 15.1205 norm
5 3500 68 11.5735 diff
5 3500 68 15.1206 norm
5 3500 69 11.5735 diff
5 3500 69 15.1207 norm
5 3500 70 11.5735 diff
5 3500 70 15.1207 norm
5 3500 71 11.5736 diff
5 3500 71 15.1208 norm
5 3500 72 11.5736 diff
5 3500 72 15.1208 norm
5 3500 73 11.5736 diff
5 3500 73 15.1209 norm
5 3500 74 11.5736 diff
5 3500 74 15.1209 norm
5 3500 75 11.5736 diff
5 3500 75 15.121 norm
5 3500 76 11.5736 diff
5 3500 76 15.121 norm
5 3500 77 11.5736 diff
5 3500 77 15.121 norm
5 3500 78 11.5736 diff
5 3500 78 15.1211 norm
5 3500 79 11.5736 diff
5 3500 79 15.1211 norm
5 3500 80 11.5736 diff
5 3500 80 15.1211 norm
5 3500 81 11.5736 diff
5 3500 81 15.1211 norm
5 3500 82 11.5736 diff
5 3500 82 15.1211 norm
5 3500 83 11.5736 diff
5 3500 83 15.1211 norm
5 3500 84 11.5736 diff
5 3500 84 15.1212 norm
5 3500 85 11.5736 diff
5 3500 85 15.1212 norm
5 3500 86 11.5736 diff
5 3500 86 15.1212 norm
5 3500 87 11.5736 diff
5 3500 87 15.1212 norm
5 3500 88 11.5736 diff
5 3500 88 15.1212 norm
5 3500 89 11.5736 diff
5 3500 89 15.1212 norm
5 3500 90 11.5736 diff
5 3500 90 15.1212 norm
5 3500 91 11.5736 diff
5 3500 91 15.1212 norm
5 3500 92 11.5736 diff
5 3500 92 15.1212 norm
5 3500 93 11.5736 diff
5 3500 93 15.1212 norm
5 3500 94 11.5736 diff
5 3500 94 15.1212 norm
5 3500 95 11.5736 diff
5 3500 95 15.1212 norm
5 3500 96 11.5736 diff
5 3500 96 15.1212 norm
5 3500 97 11.5736 diff
5 3500 97 15.1212 norm
5 3500 98 11.5736 diff
5 3500 98 15.1212 norm
5 3500 99 11.5736 diff
5 3500 99 15.1212 norm
5 3500 100 11.5736 diff
5 3500 100 15.1212 norm
5 3500 101 11.5736 diff
5 3500 101 15.1212 norm
5 3500 102 11.5736 diff
5 3500 102 15.1212 norm
5 3500 103 11.5736 diff
5 3500 103 15.1212 norm
5 3500 104 11.5736 diff
5 3500 104 15.1212 norm
5 3500 105 11.5736 diff
5 3500 105 15.1212 norm
5 3500 106 11.5736 diff
5 3500 106 15.1212 norm
5 3500 107 11.5736 diff
5 3500 107 15.1212 norm
5 3500 108 11.5736 diff
5 3500 108 15.1212 norm
5 3500 109 10.4678 diff
5 3500 109 15.1015 norm
5 3500 110 7.68237 diff
5 3500 110 15.3199 norm
5 3500 111 6.27686 diff
5 3500 111 15.7884 norm
5 3500 112 5.20625 diff
5 3500 112 16.3207 norm
5 3500 113 4.25405 diff
5 3500 113 16.8467 norm
5 3500 114 3.38726 diff
5 3500 114 17.3558 norm
5 3500 115 2.59301 diff
5 3500 115 17.8433 norm
5 3500 116 1.86309 diff
5 3500 116 18.3071 norm
5 3500 117 1.19111 diff
5 3500 117 18.7462 norm
5 3500 118 0.571652 diff
5 3500 118 19.1604 norm
5 3500 119 0.0 diff
5 3500 119 19.55 norm
5 4000 0 20.0609 diff
5 4000 0 2.24781 norm
5 4000 1 19.3929 diff
5 4000 1 4.48648 norm
5 4000 2 18.5648 diff
5 4000 2 6.54356 norm
5 4000 3 17.7455 diff
5 4000 3 8.25811 norm
5 4000 4 17.0325 diff
5 4000 4 9.64316 norm
5 4000 5 16.3701 diff
5 4000 5 10.8007 norm
5 4000 6 15.8244 diff
5 4000 6 11.7779 norm
5 4000 7 15.2989 diff
5 4000 7 12.6288 norm
5 4000 8 14.8414 diff
5 4000 8 13.3429 norm
5 4000 9 14.397 diff
5 4000 9 14.0122 norm
5 4000 10 13.1868 diff
5 4000 10 14.2013 norm
5 4000 11 12.5758 diff
5 4000 11 14.3475 norm
5 4000 12 12.1946 diff
5 4000 12 14.4851 norm
5 4000 13 11.9282 diff
5 4000 13 14.588 norm
5 4000 14 11.7778 diff
5 4000 14 14.6499 norm
5 4000 15 11.7481 diff
5 4000 15 14.6771 norm
5 4000 16 11.8099 diff
5 4000 16 14.6896 norm
5 4000 17 11.902 diff
5 4000 17 14.7155 norm
5 4000 18 11.9651 diff
5 4000 18 14.7714 norm
5 4000 19 11.9752 diff
5 4000 19 14.8518 norm
5 4000 20 11.9423 diff
5 4000 20 14.9395 norm
5 4000 21 11.8893 diff
5 4000 21 15.0201 norm
5 4000 22 11.8372 diff
5 4000 22 15.0855 norm
5 4000 23 11.7997 diff
5 4000 23 15.1335 norm
5 4000 24 11.7821 diff
5 4000 24 15.1667 norm
5 4000 25 11.7823 diff
5 4000 25 15.1902 norm
5 4000 26 11.793 diff
5 4000 26 15.21 norm
5 4000 27 11.8057 diff
5 4000 27 15.2304 norm
5 4000 28 11.814 diff
5 4000 28 15.2529 norm
5 4000 29 11.8157 diff
5 4000 29 15.2766 norm
5 4000 30 11.8117 diff
5 4000 30 15.2996 norm
5 4000 31 11.8049 diff
5 4000 31 15.3199 norm
5 4000 32 11.7984 diff
5 4000 32 15.3366 norm
5 4000 33 11.7941 diff
5 4000 33 15.3496 norm
5 4000 34 11.7925 diff
5 4000 34 15.3597 norm
5 4000 35 11.7931 diff
5 4000 35 15.3679 norm
5 4000 36 11.7949 diff
5 4000 36 15.3752 norm
5 4000 37 11.7966 diff
5 4000 37 15.3821 norm
5 4000 38 11.7977 diff
5 4000 38 15.3889 norm
5 4000 39 11.7978 diff
5 4000 39 15.3954 norm
5 4000 40 11.7972 diff
5 4000 40 15.4013 norm
5 4000 41 11.7964 diff
5 4000 41 15.4065 norm
5 4000 42 11.7956 diff
5 4000 42 15.4108 norm
5 4000 43 11.7952 diff
5 4000 43 15.4144 norm
5 4000 44 11.7951 diff
5 4000 44 15.4174 norm
5 4000 45 11.7953 diff
5 4000 45 15.42 norm
5 4000 46 11.7957 diff
5 4000 46 15.4224 norm
5 4000 47 11.7959 diff
5 4000 47 15.4245 norm
5 4000 48 11.7961 diff
5 4000 48 15.4265 norm
5 4000 49 11.7961 diff
5 4000 49 15.4283 norm
5 4000 50 11.7961 diff
5 4000 50 15.4299 norm
5 4000 51 11.796 diff
5 4000 51 15.4313 norm
5 4000 52 11.796 diff
5 4000 52 15.4325 norm
5 4000 53 11.796 diff
5 4000 53 15.4336 norm
5 4000 54 11.796 diff
5 4000 54 15.4345 norm
5 4000 55 11.7961 diff
5 4000 55 15.4353 norm
5 4000 56 11.7961 diff
5 4000 56 15.436 norm
5 4000 57 11.7962 diff
5 4000 57 15.4366 norm
5 4000 58 11.7962 diff
5 4000 58 15.4372 norm
5 4000 59 11.7963 diff
5 4000 59 15.4377 norm
5 4000 60 11.7963 diff
5 4000 60 15.4382 norm
5 4000 61 11.7963 diff
5 4000 61 15.4386 norm
5 4000 62 11.7963 diff
5 4000 62 15.439 norm
5 4000 63 11.7963 diff
5 4000 63 15.4393 norm
5 4000 64 11.7963 diff
5 4000 64 15.4396 norm
5 4000 65 11.7964 diff
5 4000 65 15.4398 norm
5 4000 66 11.7964 diff
5 4000 66 15.44 norm
5 4000 67 11.7964 diff
5 4000 67 15.4402 norm
5 4000 68 11.7964 diff
5 4000 68 15.4404 norm
5 4000 69 11.7964 diff
5 4000 69 15.4405 norm
5 4000 70 11.7964 diff
5 4000 70 15.4407 norm
5 4000 71 11.7964 diff
5 4000 71 15.4408 norm
5 4000 72 11.7964 diff
5 4000 72 15.4409 norm
5 4000 73 11.7964 diff
5 4000 73 15.441 norm
5 4000 74 11.7965 diff
5 4000 74 15.4411 norm
5 4000 75 11.7965 diff
5 4000 75 15.4412 norm
5 4000 76 11.7965 diff
5 4000 76 15.4412 norm
5 4000 77 11.7965 diff
5 4000 77 15.4413 norm
5 4000 78 11.7965 diff
5 4000 78 15.4414 norm
5 4000 79 11.7965 diff
5 4000 79 15.4414 norm
5 4000 80 11.7965 diff
5 4000 80 15.4415 norm
5 4000 81 11.7965 diff
5 4000 81 15.4415 norm
5 4000 82 11.7965 diff
5 4000 82 15.4415 norm
5 4000 83 11.7965 diff
5 4000 83 15.4416 norm
5 4000 84 11.7965 diff
5 4000 84 15.4416 norm
5 4000 85 11.7965 diff
5 4000 85 15.4416 norm
5 4000 86 11.7965 diff
5 4000 86 15.4416 norm
5 4000 87 11.7965 diff
5 4000 87 15.4416 norm
5 4000 88 11.7965 diff
5 4000 88 15.4417 norm
5 4000 89 11.7965 diff
5 4000 89 15.4417 norm
5 4000 90 11.7965 diff
5 4000 90 15.4417 norm
5 4000 91 11.7965 diff
5 4000 91 15.4417 norm
5 4000 92 11.7965 diff
5 4000 92 15.4417 norm
5 4000 93 11.7965 diff
5 4000 93 15.4417 norm
5 4000 94 11.7965 diff
5 4000 94 15.4417 norm
5 4000 95 11.7965 diff
5 4000 95 15.4417 norm
5 4000 96 11.7965 diff
5 4000 96 15.4417 norm
5 4000 97 11.7965 diff
5 4000 97 15.4417 norm
5 4000 98 11.7965 diff
5 4000 98 15.4418 norm
5 4000 99 11.7965 diff
5 4000 99 15.4418 norm
5 4000 100 11.7965 diff
5 4000 100 15.4418 norm
5 4000 101 11.7965 diff
5 4000 101 15.4418 norm
5 4000 102 11.7965 diff
5 4000 102 15.4418 norm
5 4000 103 11.7965 diff
5 4000 103 15.4418 norm
5 4000 104 11.7965 diff
5 4000 104 15.4418 norm
5 4000 105 11.7965 diff
5 4000 105 15.4418 norm
5 4000 106 11.7965 diff
5 4000 106 15.4418 norm
5 4000 107 11.7965 diff
5 4000 107 15.4418 norm
5 4000 108 11.7965 diff
5 4000 108 15.4418 norm
5 4000 109 10.7106 diff
5 4000 109 15.5965 norm
5 4000 110 7.91305 diff
5 4000 110 15.8308 norm
5 4000 111 6.56368 diff
5 4000 111 16.3728 norm
5 4000 112 5.49406 diff
5 4000 112 16.945 norm
5 4000 113 4.51973 diff
5 4000 113 17.5026 norm
5 4000 114 3.61994 diff
5 4000 114 18.042 norm
5 4000 115 2.78617 diff
5 4000 115 18.5611 norm
5 4000 116 2.01222 diff
5 4000 116 19.0583 norm
5 4000 117 1.29284 diff
5 4000 117 19.5328 norm
5 4000 118 0.623455 diff
5 4000 118 19.9842 norm
5 4000 119 0.0 diff
5 4000 119 20.4127 norm
5 4500 0 19.7995 diff
5 4500 0 2.25041 norm
5 4500 1 19.1505 diff
5 4500 1 4.5041 norm
5 4500 2 18.326 diff
5 4500 2 6.5369 norm
5 4500 3 17.572 diff
5 4500 3 8.20771 norm
5 4500 4 16.8857 diff
5 4500 4 9.55306 norm
5 4500 5 16.2951 diff
5 4500 5 10.676 norm
5 4500 6 15.7746 diff
5 4500 6 11.6102 norm
5 4500 7 15.274 diff
5 4500 7 12.4462 norm
5 4500 8 14.8335 diff
5 4500 8 13.1945 norm
5 4500 9 14.3716 diff
5 4500 9 13.8606 norm
5 4500 10 13.1683 diff
5 4500 10 14.0356 norm
5 4500 11 12.61 diff
5 4500 11 14.2195 norm
5 4500 12 12.2648 diff
5 4500 12 14.3815 norm
5 4500 13 12.0245 diff
5 4500 13 14.5123 norm
5 4500 14 11.8842 diff
5 4500 14 14.6157 norm
5 4500 15 11.8399 diff
5 4500 15 14.6968 norm
5 4500 16 11.8642 diff
5 4500 16 14.7679 norm
5 4500 17 11.9129 diff
5 4500 17 14.8442 norm
5 4500 18 11.9479 diff
5 4500 18 14.9342 norm
5 4500 19 11.9539 diff
5 4500 19 15.0344 norm
5 4500 20 11.9348 diff
5 4500 20 15.1354 norm
5 4500 21 11.9036 diff
5 4500 21 15.2281 norm
5 4500 22 11.873 diff
5 4500 22 15.307 norm
5 4500 23 11.8516 diff
5 4500 23 15.3711 norm
5 4500 24 11.8424 diff
5 4500 24 15.4224 norm
5 4500 25 11.8437 diff
5 4500 25 15.465 norm
5 4500 26 11.8504 diff
5 4500 26 15.5029 norm
5 4500 27 11.8576 diff
5 4500 27 15.5386 norm
5 4500 28 11.862 diff
5 4500 28 15.5732 norm
5 4500 29 11.8626 diff
5 4500 29 15.606 norm
5 4500 30 11.8604 diff
5 4500 30 15.6359 norm
5 4500 31 11.8571 diff
5 4500 31 15.6622 norm
5 4500 32 11.8542 diff
5 4500 32 15.6846 norm
5 4500 33 11.8527 diff
5 4500 33 15.7034 norm
5 4500 34 11.8526 diff
5 4500 34 15.7194 norm
5 4500 35 11.8535 diff
5 4500 35 15.7333 norm
5 4500 36 11.8547 diff
5 4500 36 15.7458 norm
5 4500 37 11.8558 diff
5 4500 37 15.7572 norm
5 4500 38 11.8563 diff
5 4500 38 15.7676 norm
5 4500 39 11.8565 diff
5 4500 39 15.777 norm
5 4500 40 11.8563 diff
5 4500 40 15.7854 norm
5 4500 41 11.8561 diff
5 4500 41 15.7927 norm
5 4500 42 11.8561 diff
5 4500 42 15.799 norm
5 4500 43 11.8561 diff
5 4500 43 15.8045 norm
5 4500 44 11.8564 diff
5 4500 44 15.8093 norm
5 4500 45 11.8566 diff
5 4500 45 15.8136 norm
5 4500 46 11.8569 diff
5 4500 46 15.8174 norm
5 4500 47 11.8571 diff
5 4500 47 15.8208 norm
5 4500 48 11.8573 diff
5 4500 48 15.8238 norm
5 4500 49 11.8574 diff
5 4500 49 15.8265 norm
5 4500 50 11.8574 diff
5 4500 50 15.8289 norm
5 4500 51 11.8575 diff
5 4500 51 15.8311 norm
5 4500 52 11.8576 diff
5 4500 52 15.8329 norm
5 4500 53 11.8577 diff
5 4500 53 15.8345 norm
5 4500 54 11.8577 diff
5 4500 54 15.836 norm
5 4500 55 11.8578 diff
5 4500 55 15.8373 norm
5 4500 56 11.8579 diff
5 4500 56 15.8384 norm
5 4500 57 11.858 diff
5 4500 57 15.8394 norm
5 4500 58 11.858 diff
5 4500 58 15.8403 norm
5 4500 59 11.8581 diff
5 4500 59 15.8411 norm
5 4500 60 11.8581 diff
5 4500 60 15.8418 norm
5 4500 61 11.8582 diff
5 4500 61 15.8425 norm
5 4500 62 11.8582 diff
5 4500 62 15.843 norm
5 4500 63 11.8582 diff
5 4500 63 15.8435 norm
5 4500 64 11.8583 diff
5 4500 64 15.8439 norm
5 4500 65 11.8583 diff
5 4500 65 15.8443 norm
5 4500 66 11.8583 diff
5 4500 66 15.8447 norm
5 4500 67 11.8583 diff
5 4500 67 15.845 norm
5 4500 68 11.8584 diff
5 4500 68 15.8453 norm
5 4500 69 11.8584 diff
5 4500 69 15.8455 norm
5 4500 70 11.8584 diff
5 4500 70 15.8457 norm
5 4500 71 11.8584 diff
5 4500 71 15.8459 norm
5 4500 72 11.8584 diff
5 4500 72 15.8461 norm
5 4500 73 11.8584 diff
5 4500 73 15.8462 norm
5 4500 74 11.8584 diff
5 4500 74 15.8463 norm
5 4500 75 11.8584 diff
5 4500 75 15.8465 norm
5 4500 76 11.8584 diff
5 4500 76 15.8466 norm
5 4500 77 11.8585 diff
5 4500 77 15.8467 norm
5 4500 78 11.8585 diff
5 4500 78 15.8467 norm
5 4500 79 11.8585 diff
5 4500 79 15.8468 norm
5 4500 80 11.8585 diff
5 4500 80 15.8469 norm
5 4500 81 11.8585 diff
5 4500 81 15.8469 norm
5 4500 82 11.8585 diff
5 4500 82 15.847 norm
5 4500 83 11.8585 diff
5 4500 83 15.847 norm
5 4500 84 11.8585 diff
5 4500 84 15.8471 norm
5 4500 85 11.8585 diff
5 4500 85 15.8471 norm
5 4500 86 11.8585 diff
5 4500 86 15.8472 norm
5 4500 87 11.8585 diff
5 4500 87 15.8472 norm
5 4500 88 11.8585 diff
5 4500 88 15.8472 norm
5 4500 89 11.8585 diff
5 4500 89 15.8472 norm
5 4500 90 11.8585 diff
5 4500 90 15.8472 norm
5 4500 91 11.8585 diff
5 4500 91 15.8473 norm
5 4500 92 11.8585 diff
5 4500 92 15.8473 norm
5 4500 93 11.8585 diff
5 4500 93 15.8473 norm
5 4500 94 11.8585 diff
5 4500 94 15.8473 norm
5 4500 95 11.8585 diff
5 4500 95 15.8473 norm
5 4500 96 11.8585 diff
5 4500 96 15.8473 norm
5 4500 97 11.8585 diff
5 4500 97 15.8473 norm
5 4500 98 11.8585 diff
5 4500 98 15.8473 norm
5 4500 99 11.8585 diff
5 4500 99 15.8473 norm
5 4500 100 11.8585 diff
5 4500 100 15.8474 norm
5 4500 101 11.8585 diff
5 4500 101 15.8474 norm
5 4500 102 11.8585 diff
5 4500 102 15.8474 norm
5 4500 103 11.8585 diff
5 4500 103 15.8474 norm
5 4500 104 11.8585 diff
5 4500 104 15.8474 norm
5 4500 105 11.8585 diff
5 4500 105 15.8474 norm
5 4500 106 11.8585 diff
5 4500 106 15.8474 norm
5 4500 107 11.8585 diff
5 4500 107 15.8474 norm
5 4500 108 11.8585 diff
5 4500 108 15.8474 norm
5 4500 109 10.7781 diff
5 4500 109 16.0776 norm
5 4500 110 7.84047 diff
5 4500 110 16.2526 norm
5 4500 111 6.46984 diff
5 4500 111 16.7108 norm
5 4500 112 5.39004 diff
5 4500 112 17.185 norm
5 4500 113 4.4162 diff
5 4500 113 17.6545 norm
5 4500 114 3.52432 diff
5 4500 114 18.1141 norm
5 4500 115 2.70373 diff
5 4500 115 18.5597 norm
5 4500 116 1.94678 diff
5 4500 116 18.9885 norm
5 4500 117 1.24727 diff
5 4500 117 19.3988 norm
5 4500 118 0.599873 diff
5 4500 118 19.7898 norm
5 4500 119 0.0 diff
5 4500 119 20.1612 norm
6 0 0 20.2228 diff
6 0 0 2.23367 norm
6 0 1 19.5609 diff
6 0 1 4.46912 norm
6 0 2 18.7116 diff
6 0 2 6.50823 norm
6 0 3 17.9083 diff
6 0 3 8.19659 norm
6 0 4 17.2054 diff
6 0 4 9.56202 norm
6 0 5 16.5705 diff
6 0 5 10.7028 norm
6 0 6 15.9837 diff
6 0 6 11.6459 norm
6 0 7 15.4552 diff
6 0 7 12.459 norm
6 0 8 14.9428 diff
6 0 8 13.1968 norm
6 0 9 14.5602 diff
6 0 9 13.8339 norm
6 0 10 13.313 diff
6 0 10 14.0303 norm
6 0 11 12.6571 diff
6 0 11 14.2247 norm
6 0 12 12.2171 diff
6 0 12 14.3841 norm
6 0 13 11.9152 diff
6 0 13 14.4836 norm
6 0 14 11.7522 diff
6 0 14 14.5136 norm
6 0 15 11.7283 diff
6 0 15 14.4916 norm
6 0 16 11.8135 diff
6 0 16 14.4576 norm
6 0 17 11.9377 diff
6 0 17 14.4537 norm
6 0 18 12.0242 diff
6 0 18 14.5003 norm
6 0 19 12.036 diff
6 0 19 14.5862 norm
6 0 20 11.9818 diff
6 0 20 14.6855 norm
6 0 21 11.891 diff
6 0 21 14.7759 norm
6 0 22 11.7945 diff
6 0 22 14.8437 norm
6 0 23 11.716 diff
6 0 23 14.8835 norm
6 0 24 11.6698 diff
6 0 24 14.8978 norm
6 0 25 11.6591 diff
6 0 25 14.8954 norm
6 0 26 11.6758 diff
6 0 26 14.8878 norm
6 0 27 11.7044 diff
6 0 27 14.8855 norm
6 0 28 11.7287 diff
6 0 28 14.8939 norm
6 0 29 11.7381 diff
6 0 29 14.912 norm
6 0 30 11.7304 diff
6 0 30 14.9349 norm
6 0 31 11.7103 diff
6 0 31 14.9569 norm
6 0 32 11.6856 diff
6 0 32 14.9733 norm
6 0 33 11.6638 diff
6 0 33 14.9821 norm
6 0 34 11.6499 diff
6 0 34 14.984 norm
6 0 35 11.6455 diff
6 0 35 14.9814 norm
6 0 36 11.6487 diff
6 0 36 14.9774 norm
6 0 37 11.6556 diff
6 0 37 14.9746 norm
6 0 38 11.6622 diff
6 0 38 14.9747 norm
6 0 39 11.6653 diff
6 0 39 14.9776 norm
6 0 40 11.6641 diff
6 0 40 14.9821 norm
6 0 41 11.6593 diff
6 0 41 14.9869 norm
6 0 42 11.6529 diff
6 0 42 14.9905 norm
6 0 43 11.6468 diff
6 0 43 14.9923 norm
6 0 44 11.6427 diff
6 0 44 14.9923 norm
6 0 45 11.641 diff
6 0 45 14.9911 norm
6 0 46 11.6414 diff
6 0 46 14.9895 norm
6 0 47 11.643 diff
6 0 47 14.9881 norm
6 0 48 11.6448 diff
6 0 48 14.9875 norm
6 0 49 11.6457 diff
6 0 49 14.9877 norm
6 0 50 11.6456 diff
6 0 50 14.9884 norm
6 0 51 11.6445 diff
6 0 51 14.9894 norm
6 0 52 11.6429 diff
6 0 52 14.9901 norm
6 0 53 11.6412 diff
6 0 53 14.9904 norm
6 0 54 11.64 diff
6 0 54 14.9903 norm
6 0 55 11.6394 diff
6 0 55 14.9898 norm
6 0 56 11.6394 diff
6 0 56 14.9892 norm
6 0 57 11.6397 diff
6 0 57 14.9887 norm
6 0 58 11.6402 diff
6 0 58 14.9884 norm
6 0 59 11.6405 diff
6 0 59 14.9883 norm
6 0 60 11.6405 diff
6 0 60 14.9883 norm
6 0 61 11.6403 diff
6 0 61 14.9885 norm
6 0 62 11.6398 diff
6 0 62 14.9886 norm
6 0 63 11.6394 diff
6 0 63 14.9886 norm
6 0 64 11.639 diff
6 0 64 14.9886 norm
6 0 65 11.6388 diff
6 0 65 14.9884 norm
6 0 66 11.6388 diff
6 0 66 14.9882 norm
6 0 67 11.6389 diff
6 0 67 14.988 norm
6 0 68 11.639 diff
6 0 68 14.9879 norm
6 0 69 11.6391 diff
6 0 69 14.9878 norm
6 0 70 11.6391 diff
6 0 70 14.9878 norm
6 0 71 11.639 diff
6 0 71 14.9878 norm
6 0 72 11.6389 diff
6 0 72 14.9878 norm
6 0 73 11.6388 diff
6 0 73 14.9878 norm
6 0 74 11.6387 diff
6 0 74 14.9878 norm
6 0 75 11.6387 diff
6 0 75 14.9877 norm
6 0 76 11.6386 diff
6 0 76 14.9877 norm
6 0 77 11.6386 diff
6 0 77 14.9876 norm
6 0 78 11.6387 diff
6 0 78 14.9876 norm
6 0 79 11.6387 diff
6 0 79 14.9875 norm
6 0 80 11.6387 diff
6 0 80 14.9875 norm
6 0 81 11.6387 diff
6 0 81 14.9875 norm
6 0 82 11.6387 diff
6 0 82 14.9875 norm
6 0 83 11.6386 diff
6 0 83 14.9875 norm
6 0 84 11.6386 diff
6 0 84 14.9875 norm
6 0 85 11.6386 diff
6 0 85 14.9875 norm
6 0 86 11.6386 diff
6 0 86 14.9875 norm
6 0 87 11.6386 diff
6 0 87 14.9874 norm
6 0 88 11.6386 diff
6 0 88 14.9874 norm
6 0 89 11.6386 diff
6 0 89 14.9874 norm
6 0 90 11.6386 diff
6 0 90 14.9874 norm
6 0 91 11.6386 diff
6 0 91 14.9874 norm
6 0 92 11.6386 diff
6 0 92 14.9874 norm
6 0 93 11.6386 diff
6 0 93 14.9874 norm
6 0 94 11.6386 diff
6 0 94 14.9874 norm
6 0 95 11.6386 diff
6 0 95 14.9874 norm
6 0 96 11.6386 diff
6 0 96 14.9874 norm
6 0 97 11.6386 diff
6 0 97 14.9874 norm
6 0 98 11.6386 diff
6 0 98 14.9874 norm
6 0 99 11.6386 diff
6 0 99 14.9874 norm
6 0 100 11.6386 diff
6 0 100 14.9874 norm
6 0 101 11.6386 diff
6 0 101 14.9874 norm
6 0 102 11.6386 diff
6 0 102 14.9874 norm
6 0 103 11.6386 diff
6 0 103 14.9874 norm
6 0 104 11.6386 diff
6 0 104 14.9874 norm
6 0 105 11.6386 diff
6 0 105 14.9873 norm
6 0 106 11.6386 diff
6 0 106 14.9873 norm
6 0 107 11.6386 diff
6 0 107 14.9873 norm
6 0 108 11.6386 diff
6 0 108 14.9873 norm
6 0 109 10.52 diff
6 0 109 15.1529 norm
6 0 110 7.77226 diff
6 0 110 15.4319 norm
6 0 111 6.46547 diff
6 0 111 16.0963 norm
6 0 112 5.40862 diff
6 0 112 16.7584 norm
6 0 113 4.44586 diff
6 0 113 17.3933 norm
6 0 114 3.55853 diff
6 0 114 17.9989 norm
6 0 115 2.73771 diff
6 0 115 18.5744 norm
6 0 116 1.97666 diff
6 0 116 19.1199 norm
6 0 117 1.2698 diff
6 0 117 19.636 norm
6 0 118 0.612319 diff
6 0 118 20.1235 norm
6 0 119 0.0 diff
6 0 119 20.5836 norm
6 500 0 19.7117 diff
6 500 0 2.24929 norm
6 500 1 19.0616 diff
6 500 1 4.52225 norm
6 500 2 18.2519 diff
6 500 2 6.58265 norm
6 500 3 17.4781 diff
6 500 3 8.27962 norm
6 500 4 16.7982 diff
6 500 4 9.66021 norm
6 500 5 16.2358 diff
6 500 5 10.7932 norm
6 500 6 15.7166 diff
6 500 6 11.7737 norm
6 500 7 15.2635 diff
6 500 7 12.6041 norm
6 500 8 14.8822 diff
6 500 8 13.325 norm
6 500 9 14.5191 diff
6 500 9 13.9847 norm
6 500 10 13.3839 diff
6 500 10 14.1591 norm
6 500 11 12.879 diff
6 500 11 14.2822 norm
6 500 12 12.5672 diff
6 500 12 14.374 norm
6 500 13 12.3368 diff
6 500 13 14.4364 norm
6 500 14 12.1765 diff
6 500 14 14.471 norm
6 500 15 12.0864 diff
6 500 15 14.4866 norm
6 500 16 12.0541 diff
6 500 16 14.4935 norm
6 500 17 12.0558 diff
6 500 17 14.5022 norm
6 500 18 12.066 diff
6 500 18 14.5197 norm
6 500 19 12.0675 diff
6 500 19 14.5467 norm
6 500 20 12.0549 diff
6 500 20 14.5787 norm
6 500 21 12.0314 diff
6 500 21 14.6102 norm
6 500 22 12.0036 diff
