epoch batch time
2 4350 59.2638390064
2 4500 60.5852429867
2 4650 61.0259699821
2 4800 60.1132621765
2 4950 59.3479208946
3 0 0.0
3 150 61.9504189491
3 300 59.9168970585
3 450 58.6462659836
3 600 62.1636731625
3 750 58.6326158047
3 900 58.3231329918
3 1050 61.8044509888
3 1200 58.9821560383
3 1350 58.5003120899
3 1500 57.8041250706
3 1650 61.1614739895
3 1800 59.4105980396
3 1950 706.941168785
3 2100 61.1728861332
3 2250 60.2226939201
3 2400 58.5093090534
3 2550 60.9302949905
3 2700 59.5157771111
3 2850 59.2870090008
3 3000 59.1699178219
3 3150 62.0839791298
3 3300 59.6320650578
3 3450 59.0490069389
3 3600 61.3481419086
3 3750 59.0392200947
3 3900 59.0680389404
3 4050 60.9697310925
3 4200 57.8880238533
3 4350 59.3269929886
3 4500 59.1445541382
3 4650 60.3572509289
3 4800 58.1913869381
3 4950 58.6965081692
4 0 0.0
4 150 61.3371889591
4 300 59.4230999947
4 450 59.4529840946
4 600 60.5662529469
4 750 57.9411101341
4 900 59.583302021
4 1050 60.4134218693
4 1200 59.4945731163
4 1350 781.541450024
4 1500 59.0696489811
4 1650 61.6530020237
4 1800 58.0080888271
4 1950 59.1826820374
4 2100 60.3665361404
4 2250 57.9679529667
4 2400 57.8714528084
4 2550 60.2258110046
4 2700 58.8066840172
4 2850 58.3391649723
4 3000 59.0334770679
4 3150 60.1405820847
4 3300 59.2225179672
4 3450 59.8475799561
4 3600 59.9680550098
4 3750 57.8043141365
4 3900 58.4386708736
4 4050 60.0439579487
4 4200 57.9353191853
4 4350 58.1197369099
4 4500 58.5332269669
4 4650 61.1309421062
4 4800 57.8951778412
4 4950 57.3128969669
5 0 9.53674316406e-07
5 150 61.1365480423
5 300 58.2783689499
5 450 57.96575284
5 600 59.1946280003
5 750 54.5681600571
5 900 53.2099940777
5 1050 59.4333090782
5 1200 58.0322909355
5 1350 58.9548108578
5 1500 58.6367371082
5 1650 61.4356598854
5 1800 58.3459620476
5 1950 58.0408380032
5 2100 61.3524291515
5 2250 58.96707201
5 2400 58.2924399376
5 2550 60.6237208843
5 2700 57.7103049755
5 2850 58.5925850868
5 3000 58.7823541164
5 3150 61.7768628597
5 3300 58.4979960918
5 3450 58.869920969
5 3600 61.3519458771
5 3750 58.0149970055
5 3900 59.3590290546
5 4050 61.2790961266
5 4200 58.6205768585
5 4350 58.8582060337
5 4500 58.6314749718
5 4650 61.187376976
5 4800 58.2436270714
5 4950 59.0029249191
6 0 9.53674316406e-07
6 150 60.6033051014
6 300 58.4619710445
6 450 59.4536418915
6 600 61.3380761147
6 750 58.4966490269
6 900 58.7654008865
6 1050 60.4702010155
6 1200 58.877035141
6 1350 58.7159698009
6 1500 58.6807701588
6 1650 60.1834859848
6 1800 58.6072468758
6 1950 58.597066164
6 2100 60.4374959469
6 2250 57.5136809349
6 2400 57.6760020256
6 2550 60.4651238918
6 2700 58.958687067
6 2850 57.1369450092
6 3000 52.5759220123
6 3150 55.2054469585
6 3300 54.9259080887
6 3450 55.1932730675
6 3600 54.9626059532
6 3750 59.4852569103
6 3900 57.9673931599
6 4050 60.9931409359
6 4200 59.1856889725
6 4350 58.674216032
6 4500 57.5491838455
6 4650 61.0244960785
6 4800 58.5011069775
6 4950 56.9091980457
7 0 0.0
7 150 60.2315709591
7 300 58.018789053
7 450 58.7441110611
7 600 60.4664378166
7 750 58.9531099796
7 900 58.5420172215
7 1050 60.8236589432
7 1200 59.5147328377
7 1350 58.9514009953
7 1500 59.279020071
7 1650 61.0120670795
7 1800 59.2113568783
7 1950 58.9432470798
7 2100 60.678497076
7 2250 58.5250279903
7 2400 59.6843729019
7 2550 60.9569420815
7 2700 59.9314849377
7 2850 59.9149439335
7 3000 58.8729670048
7 3150 61.411506176
7 3300 59.4344480038
7 3450 58.93917799
7 3600 61.2124159336
7 3750 59.1549739838
7 3900 58.1469221115
7 4050 60.6390078068
7 4200 58.5291440487
7 4350 58.4517989159
7 4500 58.8712880611
7 4650 60.9154369831
7 4800 58.7069480419
7 4950 58.8328609467
8 0 9.53674316406e-07
8 150 59.7128021717
8 300 57.8061468601
8 450 57.9133071899
8 600 60.8347058296
8 750 58.590015173
8 900 58.8635318279
8 1050 61.0444250107
8 1200 58.8218970299
8 1350 59.0605509281
8 1500 57.9853541851
8 1650 60.5302968025
8 1800 58.5275781155
8 1950 57.404433012
8 2100 58.9208869934
8 2250 58.5346870422
8 2400 58.1225948334
8 2550 59.8396601677
8 2700 732.159466028
8 2850 684.580250025
8 3000 58.5441229343
8 3150 60.5333850384
8 3300 708.635200024
8 3450 59.038164854
8 3600 61.5030560493
8 3750 59.0587821007
8 3900 59.7283427715
8 4050 61.1758182049
8 4200 714.483222008
8 4350 58.1488509178
8 4500 56.6320750713
8 4650 59.8440380096
8 4800 57.3252298832
8 4950 58.2105150223
9 0 0.0
9 150 61.5122189522
9 300 723.445960999
9 450 56.8990700245
9 600 55.5685191154
9 750 717.555444002
9 900 57.8194718361
9 1050 60.0099182129
9 1200 58.7938539982
9 1350 58.6396999359
9 1500 58.5774610043
9 1650 60.7977030277
9 1800 721.082924843
9 1950 59.1965692043
9 2100 61.1696138382
9 2250 58.7113070488
9 2400 53.27333498
9 2550 56.1238889694
9 2700 696.01189208
9 2850 54.6837439537
9 3000 54.2397589684
9 3150 55.3388011456
9 3300 56.5605537891
9 3450 59.72620821
9 3600 720.092486858
9 3750 60.3962869644
9 3900 59.7863709927
9 4050 61.4828050137
9 4200 59.4579110146
9 4350 688.789785147
9 4500 58.9808208942
9 4650 729.010774136
9 4800 58.9504928589
9 4950 58.1392810345
