epoch batch time
6 1500 217.515397072
6 1650 216.322990894
6 1800 218.004271984
6 1950 218.835386992
6 2100 217.609956026
6 2250 217.455427885
6 2400 218.796129227
6 2550 217.213318825
6 2700 217.097409964
6 2850 218.119749069
6 3000 280.001554966
6 3150 217.009983063
6 3300 219.00612998
6 3450 218.476678133
6 3600 218.972640991
6 3750 218.855589867
6 3900 280.841911077
6 4050 218.527859926
6 4200 215.95828104
6 4350 216.297950029
6 4500 217.133461952
6 4650 217.10294199
6 4800 218.176393032
6 4950 218.817884922
7 0 0.0
7 150 217.504480839
7 300 217.849044085
7 450 218.498935938
7 600 218.264242172
7 750 218.623353958
7 900 273.595417023
7 1050 218.754325867
7 1200 218.990894079
7 1350 217.928706884
7 1500 219.480015993
7 1650 218.636893988
7 1800 219.266897202
7 1950 217.418181896
7 2100 276.726531982
7 2250 216.1712749
7 2400 216.728314161
7 2550 216.284365892
7 2700 217.226828098
7 2850 215.497673035
7 3000 217.779676914
7 3150 218.205256939
7 3300 215.931380987
7 3450 215.871527195
7 3600 217.248248816
7 3750 277.893656015
7 3900 216.145204067
7 4050 216.800090075
7 4200 280.565536022
7 4350 218.326635838
7 4500 219.506311178
7 4650 218.425109863
7 4800 217.949149132
7 4950 219.255311966
8 0 0.0
8 150 218.157902002
8 300 218.471796989
8 450 218.480061054
8 600 277.190511942
8 750 218.721427917
8 900 218.021286011
8 1050 218.286427021
8 1200 219.051259995
8 1350 218.076126099
8 1500 217.245645046
8 1650 217.221765995
8 1800 217.279059887
8 1950 217.219293118
8 2100 217.964793921
8 2250 218.555202961
8 2400 217.421201944
8 2550 217.860843182
8 2700 217.595728874
8 2850 217.896146059
8 3000 218.662498951
8 3150 218.367089987
8 3300 218.995615959
8 3450 219.024907112
8 3600 217.251712084
8 3750 218.027374983
8 3900 218.200798988
8 4050 218.494920015
8 4200 217.690526009
8 4350 217.850911856
8 4500 216.34969306
8 4650 216.148936033
8 4800 217.539963961
8 4950 216.440999031
9 0 0.0
9 150 217.404567003
9 300 217.762839079
9 450 218.601318836
9 600 217.022719145
9 750 216.573855877
9 900 217.953710079
9 1050 217.428869009
9 1200 218.471878052
9 1350 217.705210924
9 1500 216.956763983
9 1650 217.746471882
9 1800 216.775873184
9 1950 215.498605967
9 2100 277.901138067
9 2250 217.705912828
9 2400 216.891618967
9 2550 216.868132114
9 2700 216.123430967
9 2850 216.11996603
9 3000 216.640285969
9 3150 216.235542059
9 3300 216.322347879
9 3450 216.077340126
9 3600 215.612171888
9 3750 215.630162954
9 3900 216.425345182
9 4050 215.238770962
9 4200 216.020325899
9 4350 214.489204168
9 4500 215.865847826
9 4650 217.218254089
9 4800 215.614716053
9 4950 216.270575047
