epoch batch time
2 3450 12.9781830311
2 3600 410.724339008
2 3750 15.0362200737
2 3900 15.2938389778
2 4050 17.1705739498
2 4200 407.755147934
2 4350 14.8375611305
2 4500 14.7390329838
2 4650 16.4531488419
2 4800 14.6885051727
2 4950 15.039921999
3 0 9.53674316406e-07
3 150 15.4607410431
3 300 404.457600117
3 450 12.6672370434
3 600 14.7946639061
3 750 13.0070290565
3 900 14.1174659729
3 1050 15.7545289993
3 1200 13.773170948
3 1350 428.635883093
3 1500 12.4489018917
3 1650 13.2896399498
3 1800 11.5246140957
3 1950 11.4369390011
3 2100 13.2516319752
3 2250 11.8826401234
3 2400 11.781264782
3 2550 15.0214362144
3 2700 14.6080448627
3 2850 14.5775079727
3 3000 14.8403010368
3 3150 16.7485001087
3 3300 14.9604058266
3 3450 384.932156086
3 3600 17.0851531029
3 3750 14.9373278618
3 3900 15.0136270523
3 4050 17.0823059082
3 4200 13.8853809834
3 4350 425.000169992
3 4500 15.2611470222
3 4650 17.0509240627
3 4800 15.4176239967
3 4950 15.7697470188
4 0 0.0
4 150 18.0244808197
4 300 15.8390860558
4 450 15.2999260426
4 600 17.0698060989
4 750 15.4394638538
4 900 15.0881581306
4 1050 16.6026139259
4 1200 14.8910939693
4 1350 14.7565250397
4 1500 14.7385349274
4 1650 423.697265148
4 1800 14.9253509045
4 1950 14.559016943
4 2100 16.6225249767
4 2250 14.8410420418
4 2400 15.030520916
4 2550 17.5097501278
4 2700 15.3983988762
4 2850 15.175989151
4 3000 14.3148958683
4 3150 15.6454980373
4 3300 14.2348239422
4 3450 13.5351171494
4 3600 15.3172829151
4 3750 13.4842269421
4 3900 409.837633133
4 4050 415.093775034
4 4200 14.3470518589
4 4350 14.2444090843
4 4500 14.7173440456
4 4650 16.7638130188
4 4800 14.6103758812
4 4950 14.1601309776
5 0 9.53674316406e-07
5 150 16.408105135
5 300 14.3760900497
5 450 14.5052058697
5 600 16.228662014
5 750 14.7732310295
5 900 14.6308820248
5 1050 409.616970062
5 1200 12.605465889
5 1350 397.10068512
5 1500 11.5894708633
5 1650 14.1778330803
5 1800 14.0709359646
5 1950 14.5144701004
5 2100 16.3063058853
5 2250 14.2240569592
5 2400 14.0655119419
5 2550 16.3699262142
5 2700 14.3884217739
5 2850 14.4098300934
5 3000 14.3491380215
5 3150 16.4533081055
5 3300 14.4832999706
5 3450 14.2456150055
5 3600 16.2815668583
5 3750 14.8765640259
5 3900 430.784506083
5 4050 13.9884889126
5 4200 12.2153980732
5 4350 13.0719308853
5 4500 12.7333011627
5 4650 13.495513916
5 4800 11.9276299477
5 4950 12.8151760101
6 0 9.53674316406e-07
6 150 13.4402661324
6 300 404.624437809
6 450 12.383890152
6 600 12.7432818413
6 750 10.9797170162
6 900 11.4783830643
6 1050 12.6971559525
6 1200 386.56280899
6 1350 12.161162138
6 1500 12.3519208431
6 1650 15.8685801029
6 1800 14.6116890907
6 1950 14.5869879723
6 2100 16.5625169277
6 2250 394.963668108
6 2400 13.4613800049
6 2550 15.2965559959
6 2700 13.4067049026
6 2850 12.8422989845
6 3000 13.6421620846
6 3150 15.9079329967
6 3300 13.6719489098
6 3450 13.6717870235
6 3600 15.9254789352
6 3750 13.5136780739
6 3900 14.133409977
6 4050 15.8256130219
6 4200 13.8290779591
6 4350 13.637706995
6 4500 13.8194849491
6 4650 15.5693590641
6 4800 14.0504720211
6 4950 14.0304291248
7 0 9.53674316406e-07
7 150 403.098562956
7 300 14.6898739338
7 450 14.7323460579
7 600 16.697437048
7 750 14.6647930145
7 900 14.6764750481
7 1050 16.7990908623
7 1200 14.614025116
7 1350 14.4685208797
7 1500 14.6955399513
7 1650 16.4941811562
7 1800 14.6161448956
7 1950 14.6718220711
7 2100 16.4632709026
7 2250 14.6466891766
7 2400 14.7753629684
7 2550 16.437486887
7 2700 14.9041409492
7 2850 15.0309681892
7 3000 15.4137070179
7 3150 16.2425739765
7 3300 13.6730358601
7 3450 480.497909069
7 3600 14.4696729183
7 3750 13.0764629841
7 3900 12.5512280464
7 4050 15.3997609615
7 4200 13.0096461773
7 4350 12.7868149281
7 4500 12.6422419548
7 4650 14.2221770287
7 4800 12.9951970577
7 4950 12.833024025
8 0 0.0
8 150 13.4688367844
8 300 11.7396221161
8 450 12.135559082
8 600 13.9279909134
8 750 12.2094810009
8 900 12.4902620316
8 1050 12.9138669968
8 1200 12.4857778549
8 1350 12.3818910122
8 1500 11.780809164
8 1650 13.4062080383
8 1800 392.619892836
8 1950 425.224331141
8 2100 13.4800360203
8 2250 12.1648859978
8 2400 12.1096918583
8 2550 13.3952839375
8 2700 12.7487421036
8 2850 11.8706419468
8 3000 11.6715910435
8 3150 12.9386000633
8 3300 11.3846039772
8 3450 12.4568629265
8 3600 13.0604760647
8 3750 11.746669054
8 3900 11.8717589378
8 4050 13.5827689171
8 4200 12.6218400002
8 4350 11.7068920135
8 4500 11.9700419903
8 4650 407.131524086
8 4800 12.238255024
8 4950 13.821449995
9 0 0.0
9 150 15.7790780067
9 300 14.5064339638
9 450 14.724091053
9 600 16.7499210835
9 750 14.6487529278
9 900 14.6572179794
9 1050 16.6414239407
9 1200 14.5525181293
9 1350 14.4739670753
9 1500 14.5714218616
9 1650 16.5272779465
9 1800 14.7119290829
9 1950 14.4451489449
9 2100 16.5616159439
9 2250 445.359268188
9 2400 15.1590409279
9 2550 16.9224359989
9 2700 14.7792990208
9 2850 14.0775799751
9 3000 13.1789228916
9 3150 15.067936182
9 3300 13.6041178703
9 3450 13.5021159649
9 3600 15.5325040817
9 3750 13.5244998932
9 3900 13.7253420353
9 4050 15.6236271858
9 4200 12.7371969223
9 4350 13.3868310452
9 4500 13.9975438118
9 4650 15.0012362003
9 4800 12.2966198921
9 4950 13.5447609425
