epoch batch k norm
2 2500 13 0.000576052
2 2500 14 0.000628042
2 2500 15 0.000685228
2 2500 16 0.000711073
2 2500 17 0.000737151
2 2500 18 0.000746971
2 2500 19 0.000784511
2 2500 20 0.000565599
2 2500 21 0.000652041
2 2500 22 0.000645675
2 2500 23 0.000629368
2 2500 24 0.000664581
2 2500 25 0.00074057
2 2500 26 0.00084953
2 2500 27 0.000972378
2 2500 28 0.00114088
2 2500 29 0.00113441
2 2500 30 0.00124272
2 2500 31 0.00119952
2 2500 32 0.00139885
2 2500 33 0.00152318
2 2500 34 0.001527
2 2500 35 0.00151347
2 2500 36 0.00168819
2 2500 37 0.00186737
2 2500 38 0.00209666
2 2500 39 0.00231562
2 2500 40 0.00250264
2 2500 41 0.00233463
2 2500 42 0.00268002
2 2500 43 0.00305728
2 2500 44 0.00352902
2 2500 45 0.00369401
2 2500 46 0.00359289
2 2500 47 0.00384925
2 2500 48 0.00451514
2 2500 49 0.00505353
2 2500 50 0.00519847
2 2500 51 0.00514087
2 2500 52 0.00592348
2 2500 53 0.00668552
2 2500 54 0.0068884
2 2500 55 0.00741882
2 2500 56 0.0071765
2 2500 57 0.00681264
2 2500 58 0.00651608
2 2500 59 0.00634034
2 2500 60 0.00725772
2 2500 61 0.0087974
2 2500 62 0.00990351
2 2500 63 0.0112244
2 2500 64 0.0111582
2 2500 65 0.0113705
2 2500 66 0.0133019
2 2500 67 0.0161678
2 2500 68 0.0178894
2 2500 69 0.0194121
2 2500 70 0.0142034
2 2500 71 0.0152966
2 2500 72 0.0155969
2 2500 73 0.0155502
2 2500 74 0.0145255
2 2500 75 0.0160939
2 2500 76 0.0176718
2 2500 77 0.0200785
2 2500 78 0.0237708
2 2500 79 0.0273791
2 2500 80 0.0302554
2 2500 81 0.0330954
2 2500 82 0.0364148
2 2500 83 0.0404494
2 2500 84 0.0444193
2 2500 85 0.0483024
2 2500 86 0.0506892
2 2500 87 0.0351596
2 2500 88 0.0371503
2 2500 89 0.0394068
2 2500 90 0.0441246
2 2500 91 0.0506412
2 2500 92 0.0552045
2 2500 93 0.0571514
2 2500 94 0.0530606
2 2500 95 0.0551687
2 2500 96 0.0478222
2 2500 97 0.0477997
2 2500 98 0.0490051
2 2500 99 0.0604602
2 3000 0 9.88813e-06
2 3000 1 9.51297e-06
2 3000 2 1.07791e-05
2 3000 3 9.85169e-06
2 3000 4 1.04828e-05
2 3000 5 1.08253e-05
2 3000 6 1.19622e-05
2 3000 7 1.29539e-05
2 3000 8 1.16585e-05
2 3000 9 1.31855e-05
2 3000 10 1.56927e-05
2 3000 11 1.59333e-05
2 3000 12 1.74468e-05
2 3000 13 1.94628e-05
2 3000 14 2.09011e-05
2 3000 15 1.69141e-05
2 3000 16 1.89322e-05
2 3000 17 2.11517e-05
2 3000 18 2.49122e-05
2 3000 19 2.8242e-05
2 3000 20 3.43368e-05
2 3000 21 3.87629e-05
2 3000 22 3.40561e-05
2 3000 23 3.65286e-05
2 3000 24 3.91343e-05
2 3000 25 4.60616e-05
2 3000 26 5.17017e-05
2 3000 27 5.78801e-05
2 3000 28 6.61191e-05
2 3000 29 7.2434e-05
2 3000 30 7.40444e-05
2 3000 31 8.60559e-05
2 3000 32 8.54571e-05
2 3000 33 0.000105618
2 3000 34 0.000129375
2 3000 35 0.000158636
2 3000 36 0.000164452
2 3000 37 0.000183541
2 3000 38 0.000200146
2 3000 39 0.000218457
2 3000 40 0.000275963
2 3000 41 0.000303019
2 3000 42 0.000338215
2 3000 43 0.000376499
2 3000 44 0.000413404
2 3000 45 0.000445251
2 3000 46 0.000510505
2 3000 47 0.000626899
2 3000 48 0.000621252
2 3000 49 0.000716595
2 3000 50 0.000713708
2 3000 51 0.000811206
2 3000 52 0.00085946
2 3000 53 0.00103743
2 3000 54 0.00111041
2 3000 55 0.00133153
2 3000 56 0.00155186
2 3000 57 0.00167554
2 3000 58 0.00177851
2 3000 59 0.0018777
2 3000 60 0.00217743
2 3000 61 0.00225775
2 3000 62 0.00258639
2 3000 63 0.00288425
2 3000 64 0.00309262
2 3000 65 0.00366983
2 3000 66 0.00432088
2 3000 67 0.0049901
2 3000 68 0.00525118
2 3000 69 0.00592511
2 3000 70 0.00646204
2 3000 71 0.0070601
2 3000 72 0.00856465
2 3000 73 0.00963654
2 3000 74 0.011034
2 3000 75 0.0126145
2 3000 76 0.0143261
2 3000 77 0.0153562
2 3000 78 0.0154296
2 3000 79 0.0159747
2 3000 80 0.0171041
2 3000 81 0.018994
2 3000 82 0.0226342
2 3000 83 0.0233443
2 3000 84 0.026024
2 3000 85 0.0274906
2 3000 86 0.0307149
2 3000 87 0.0380782
2 3000 88 0.0422825
2 3000 89 0.0389666
2 3000 90 0.0301742
2 3000 91 0.0315514
2 3000 92 0.0327149
2 3000 93 0.0385066
2 3000 94 0.0444562
2 3000 95 0.0527873
2 3000 96 0.054763
2 3000 97 0.0425958
2 3000 98 0.0474631
2 3000 99 0.0562066
2 3500 0 1.7978e-13
2 3500 1 2.49925e-13
2 3500 2 3.20916e-13
2 3500 3 4.17208e-13
2 3500 4 5.50876e-13
2 3500 5 6.96824e-13
2 3500 6 9.57497e-13
2 3500 7 1.28366e-12
2 3500 8 1.73833e-12
2 3500 9 2.30307e-12
2 3500 10 2.90832e-12
2 3500 11 3.76275e-12
2 3500 12 5.03653e-12
2 3500 13 6.29944e-12
2 3500 14 8.25649e-12
2 3500 15 1.05018e-11
2 3500 16 1.34974e-11
2 3500 17 1.75168e-11
2 3500 18 2.21092e-11
2 3500 19 2.73677e-11
2 3500 20 3.58437e-11
2 3500 21 4.38752e-11
2 3500 22 5.75709e-11
2 3500 23 7.43666e-11
2 3500 24 9.28451e-11
2 3500 25 1.19478e-10
2 3500 26 1.57276e-10
2 3500 27 1.99946e-10
2 3500 28 2.52835e-10
2 3500 29 3.1773e-10
2 3500 30 3.94874e-10
2 3500 31 5.27429e-10
2 3500 32 7.07161e-10
2 3500 33 9.74461e-10
2 3500 34 1.20405e-09
2 3500 35 1.65971e-09
2 3500 36 2.14317e-09
2 3500 37 2.89326e-09
2 3500 38 3.71663e-09
2 3500 39 4.90107e-09
2 3500 40 6.60622e-09
2 3500 41 8.34135e-09
2 3500 42 1.13942e-08
2 3500 43 1.48023e-08
2 3500 44 1.89143e-08
2 3500 45 2.45847e-08
2 3500 46 3.11667e-08
2 3500 47 3.98373e-08
2 3500 48 5.3812e-08
2 3500 49 7.10189e-08
2 3500 50 1.0015e-07
2 3500 51 1.31518e-07
2 3500 52 1.75365e-07
2 3500 53 2.24039e-07
2 3500 54 2.80787e-07
2 3500 55 3.75848e-07
2 3500 56 4.70646e-07
2 3500 57 6.26062e-07
2 3500 58 8.29578e-07
2 3500 59 1.14427e-06
2 3500 60 1.41871e-06
2 3500 61 1.82309e-06
2 3500 62 2.23472e-06
2 3500 63 2.94824e-06
2 3500 64 3.92874e-06
2 3500 65 5.23267e-06
2 3500 66 7.14537e-06
2 3500 67 9.62158e-06
2 3500 68 1.335e-05
2 3500 69 1.81288e-05
2 3500 70 2.39153e-05
2 3500 71 3.29405e-05
2 3500 72 4.22827e-05
2 3500 73 5.24564e-05
2 3500 74 6.94702e-05
2 3500 75 9.318e-05
2 3500 76 0.000121662
2 3500 77 0.000151635
2 3500 78 0.000198951
2 3500 79 0.00025839
2 3500 80 0.000340847
2 3500 81 0.000464747
2 3500 82 0.000614415
2 3500 83 0.00086289
2 3500 84 0.00114059
2 3500 85 0.00140089
2 3500 86 0.00184213
2 3500 87 0.0022653
2 3500 88 0.0029842
2 3500 89 0.0040573
2 3500 90 0.00524268
2 3500 91 0.00694887
2 3500 92 0.00878339
2 3500 93 0.0121489
2 3500 94 0.0147751
2 3500 95 0.0179912
2 3500 96 0.0221572
2 3500 97 0.0305513
2 3500 98 0.037245
2 3500 99 0.0519717
2 4000 0 5.14108e-13
2 4000 1 6.36271e-13
2 4000 2 7.69094e-13
2 4000 3 1.05326e-12
2 4000 4 1.2454e-12
2 4000 5 1.50885e-12
2 4000 6 1.90718e-12
2 4000 7 2.47933e-12
2 4000 8 3.35464e-12
2 4000 9 4.45196e-12
2 4000 10 6.03919e-12
2 4000 11 6.99184e-12
2 4000 12 9.11498e-12
2 4000 13 1.16911e-11
2 4000 14 1.52167e-11
2 4000 15 2.03927e-11
2 4000 16 2.59382e-11
2 4000 17 3.08586e-11
2 4000 18 4.29268e-11
2 4000 19 4.91787e-11
2 4000 20 6.69411e-11
2 4000 21 9.13646e-11
2 4000 22 1.24134e-10
2 4000 23 1.65547e-10
2 4000 24 2.34186e-10
2 4000 25 3.06229e-10
2 4000 26 4.00477e-10
2 4000 27 4.88476e-10
2 4000 28 6.41796e-10
2 4000 29 7.79444e-10
2 4000 30 9.54762e-10
2 4000 31 1.21945e-09
2 4000 32 1.5424e-09
2 4000 33 2.08889e-09
2 4000 34 3.04422e-09
2 4000 35 4.0464e-09
2 4000 36 5.27549e-09
2 4000 37 7.22157e-09
2 4000 38 9.71738e-09
2 4000 39 1.23211e-08
2 4000 40 1.59549e-08
2 4000 41 1.9851e-08
2 4000 42 2.35499e-08
2 4000 43 2.98749e-08
2 4000 44 3.36438e-08
2 4000 45 4.29636e-08
2 4000 46 5.55103e-08
2 4000 47 7.37566e-08
2 4000 48 9.29425e-08
2 4000 49 1.25457e-07
2 4000 50 1.50579e-07
2 4000 51 1.96906e-07
2 4000 52 2.64339e-07
2 4000 53 3.5866e-07
2 4000 54 4.59287e-07
2 4000 55 6.08239e-07
2 4000 56 7.95773e-07
2 4000 57 1.08841e-06
2 4000 58 1.32555e-06
2 4000 59 1.76892e-06
2 4000 60 2.44253e-06
2 4000 61 3.43345e-06
2 4000 62 4.02402e-06
2 4000 63 5.05046e-06
2 4000 64 6.96709e-06
2 4000 65 6.4582e-06
2 4000 66 8.15975e-06
2 4000 67 1.11624e-05
2 4000 68 1.45004e-05
2 4000 69 1.84379e-05
2 4000 70 2.40813e-05
2 4000 71 3.15086e-05
2 4000 72 4.13604e-05
2 4000 73 5.44645e-05
2 4000 74 7.21927e-05
2 4000 75 9.73558e-05
2 4000 76 0.000119776
2 4000 77 0.000155726
2 4000 78 0.000219225
2 4000 79 0.000263625
2 4000 80 0.000333171
2 4000 81 0.000445441
2 4000 82 0.000595546
2 4000 83 0.000730798
2 4000 84 0.000990919
2 4000 85 0.00122455
2 4000 86 0.00150434
2 4000 87 0.00196877
2 4000 88 0.00239671
2 4000 89 0.00330069
2 4000 90 0.00415635
2 4000 91 0.00516551
2 4000 92 0.00672436
2 4000 93 0.009348
2 4000 94 0.0123844
2 4000 95 0.0160835
2 4000 96 0.0205159
2 4000 97 0.0292145
2 4000 98 0.0356142
2 4000 99 0.053531
2 4500 0 3.71167e-13
2 4500 1 4.89052e-13
2 4500 2 6.12316e-13
2 4500 3 7.12645e-13
2 4500 4 9.08842e-13
2 4500 5 1.219e-12
2 4500 6 1.5185e-12
2 4500 7 1.98364e-12
2 4500 8 2.68126e-12
2 4500 9 3.34585e-12
2 4500 10 4.25811e-12
2 4500 11 5.76727e-12
2 4500 12 7.29007e-12
2 4500 13 8.94057e-12
2 4500 14 1.12929e-11
2 4500 15 1.47254e-11
2 4500 16 1.90694e-11
2 4500 17 2.35675e-11
2 4500 18 3.14606e-11
2 4500 19 4.0335e-11
2 4500 20 5.33219e-11
2 4500 21 6.80213e-11
2 4500 22 8.77781e-11
2 4500 23 1.22943e-10
2 4500 24 1.62391e-10
2 4500 25 2.08633e-10
2 4500 26 2.74957e-10
2 4500 27 3.90918e-10
2 4500 28 5.21032e-10
2 4500 29 6.55084e-10
2 4500 30 8.34419e-10
2 4500 31 1.06261e-09
2 4500 32 1.32714e-09
2 4500 33 1.70691e-09
2 4500 34 2.26311e-09
2 4500 35 3.05603e-09
2 4500 36 3.91194e-09
2 4500 37 5.25139e-09
2 4500 38 6.63826e-09
2 4500 39 8.61935e-09
2 4500 40 1.13997e-08
2 4500 41 1.48241e-08
2 4500 42 1.98623e-08
2 4500 43 2.62324e-08
2 4500 44 3.65851e-08
2 4500 45 4.80307e-08
2 4500 46 5.98058e-08
2 4500 47 8.13612e-08
2 4500 48 1.04038e-07
2 4500 49 1.44599e-07
2 4500 50 1.89365e-07
2 4500 51 2.47278e-07
2 4500 52 3.30153e-07
2 4500 53 3.94071e-07
2 4500 54 5.06605e-07
2 4500 55 6.74353e-07
2 4500 56 8.08007e-07
2 4500 57 1.051e-06
2 4500 58 1.45398e-06
2 4500 59 1.80066e-06
2 4500 60 2.28479e-06
2 4500 61 2.90951e-06
2 4500 62 3.51482e-06
2 4500 63 4.75097e-06
2 4500 64 6.50205e-06
2 4500 65 8.08871e-06
2 4500 66 1.06048e-05
2 4500 67 1.36741e-05
2 4500 68 1.73634e-05
2 4500 69 2.21177e-05
2 4500 70 2.71615e-05
2 4500 71 3.67507e-05
2 4500 72 4.70046e-05
2 4500 73 6.20783e-05
2 4500 74 7.94629e-05
2 4500 75 0.000112559
2 4500 76 0.000142726
2 4500 77 0.000195554
2 4500 78 0.000247952
2 4500 79 0.00031465
2 4500 80 0.00039457
2 4500 81 0.000507957
2 4500 82 0.000680987
2 4500 83 0.000901023
2 4500 84 0.00117153
2 4500 85 0.00157374
2 4500 86 0.00198428
2 4500 87 0.00268445
2 4500 88 0.00363205
2 4500 89 0.0048128
2 4500 90 0.00617099
2 4500 91 0.00773853
2 4500 92 0.00906668
2 4500 93 0.0114182
2 4500 94 0.0141592
2 4500 95 0.0171308
2 4500 96 0.0215384
2 4500 97 0.0291082
2 4500 98 0.0363119
2 4500 99 0.056516
3 0 0 3.9036e-12
3 0 1 5.41582e-12
3 0 2 5.29578e-12
3 0 3 7.28588e-12
3 0 4 8.75473e-12
3 0 5 1.08778e-11
3 0 6 1.55209e-11
3 0 7 2.08602e-11
3 0 8 2.73307e-11
3 0 9 3.20365e-11
3 0 10 3.97777e-11
3 0 11 4.97492e-11
3 0 12 6.13658e-11
3 0 13 7.79742e-11
3 0 14 9.49423e-11
3 0 15 1.22154e-10
3 0 16 1.46752e-10
3 0 17 1.86372e-10
3 0 18 2.43956e-10
3 0 19 3.22598e-10
3 0 20 4.18191e-10
3 0 21 5.53324e-10
3 0 22 6.92405e-10
3 0 23 8.72515e-10
3 0 24 1.09244e-09
3 0 25 1.42928e-09
3 0 26 1.76426e-09
3 0 27 2.04809e-09
3 0 28 2.63008e-09
3 0 29 3.29505e-09
3 0 30 4.51831e-09
3 0 31 6.17051e-09
3 0 32 8.03346e-09
3 0 33 1.0532e-08
3 0 34 1.3502e-08
3 0 35 1.7806e-08
3 0 36 2.15051e-08
3 0 37 2.77395e-08
3 0 38 3.54215e-08
3 0 39 4.22756e-08
3 0 40 5.94207e-08
3 0 41 6.79829e-08
3 0 42 8.5116e-08
3 0 43 1.05732e-07
3 0 44 1.25726e-07
3 0 45 1.5532e-07
3 0 46 2.13253e-07
3 0 47 2.70735e-07
3 0 48 3.21949e-07
3 0 49 4.3491e-07
3 0 50 5.24677e-07
3 0 51 6.34712e-07
3 0 52 7.92817e-07
3 0 53 8.92457e-07
3 0 54 1.13717e-06
3 0 55 1.40822e-06
3 0 56 1.9602e-06
3 0 57 2.48571e-06
3 0 58 3.17515e-06
3 0 59 4.18275e-06
3 0 60 5.1005e-06
3 0 61 6.45631e-06
3 0 62 8.88591e-06
3 0 63 1.01937e-05
3 0 64 1.31571e-05
3 0 65 1.55343e-05
3 0 66 1.94074e-05
3 0 67 2.46137e-05
3 0 68 3.0614e-05
3 0 69 3.63179e-05
3 0 70 4.70405e-05
3 0 71 6.53525e-05
3 0 72 6.83241e-05
3 0 73 8.33699e-05
3 0 74 0.000101223
3 0 75 0.000134337
3 0 76 0.000168696
3 0 77 0.000201284
3 0 78 0.00026946
3 0 79 0.000343659
3 0 80 0.000431659
3 0 81 0.000519853
3 0 82 0.000625458
3 0 83 0.000764428
3 0 84 0.000948255
3 0 85 0.0011293
3 0 86 0.00140773
3 0 87 0.00181081
3 0 88 0.00222749
3 0 89 0.00293413
3 0 90 0.00379788
3 0 91 0.00482809
3 0 92 0.00596386
3 0 93 0.00720949
3 0 94 0.00951273
3 0 95 0.0122327
3 0 96 0.0158724
3 0 97 0.0218424
3 0 98 0.02574
3 0 99 0.03933
3 500 0 8.34398e-12
3 500 1 8.87028e-12
3 500 2 1.02896e-11
3 500 3 1.30736e-11
3 500 4 1.60841e-11
3 500 5 2.01216e-11
3 500 6 2.65191e-11
3 500 7 3.23678e-11
3 500 8 4.18312e-11
3 500 9 5.2026e-11
3 500 10 6.74879e-11
3 500 11 8.68919e-11
3 500 12 1.15121e-10
3 500 13 1.32014e-10
3 500 14 1.70618e-10
3 500 15 2.04829e-10
3 500 16 2.58692e-10
3 500 17 3.21751e-10
3 500 18 3.69826e-10
3 500 19 4.84956e-10
3 500 20 6.20281e-10
3 500 21 6.56365e-10
3 500 22 7.91366e-10
3 500 23 1.0158e-09
3 500 24 1.36397e-09
3 500 25 1.71325e-09
3 500 26 2.26626e-09
3 500 27 2.86038e-09
3 500 28 3.70899e-09
3 500 29 4.87706e-09
3 500 30 6.02568e-09
3 500 31 7.61269e-09
3 500 32 1.01049e-08
3 500 33 1.18778e-08
3 500 34 1.46354e-08
3 500 35 1.80996e-08
3 500 36 2.30178e-08
3 500 37 2.83326e-08
3 500 38 3.13305e-08
3 500 39 3.58042e-08
3 500 40 4.62595e-08
3 500 41 5.90205e-08
3 500 42 7.73947e-08
3 500 43 1.00013e-07
3 500 44 1.2842e-07
3 500 45 1.66515e-07
3 500 46 2.11029e-07
3 500 47 2.60531e-07
3 500 48 3.30789e-07
3 500 49 4.1747e-07
3 500 50 5.12664e-07
3 500 51 6.34057e-07
3 500 52 7.62162e-07
3 500 53 9.86554e-07
3 500 54 1.25575e-06
3 500 55 1.5271e-06
3 500 56 1.85114e-06
3 500 57 2.42457e-06
3 500 58 3.05578e-06
3 500 59 3.83553e-06
3 500 60 4.58594e-06
3 500 61 5.79271e-06
3 500 62 6.95751e-06
3 500 63 8.58169e-06
3 500 64 1.06367e-05
3 500 65 1.25601e-05
3 500 66 1.63265e-05
3 500 67 1.99047e-05
3 500 68 2.59432e-05
3 500 69 3.31429e-05
3 500 70 4.17852e-05
3 500 71 5.20566e-05
3 500 72 6.63801e-05
3 500 73 8.36917e-05
3 500 74 0.000104943
3 500 75 0.000120072
3 500 76 0.000150093
3 500 77 0.000176875
3 500 78 0.000215589
3 500 79 0.000271542
3 500 80 0.000338059
3 500 81 0.000416375
3 500 82 0.000523159
3 500 83 0.000652765
3 500 84 0.000827432
3 500 85 0.00106056
3 500 86 0.00136686
3 500 87 0.00166308
3 500 88 0.00209196
3 500 89 0.00259026
3 500 90 0.00337415
3 500 91 0.00417953
3 500 92 0.00492011
3 500 93 0.00577339
3 500 94 0.00769705
3 500 95 0.00980679
3 500 96 0.0116497
3 500 97 0.0168081
3 500 98 0.0212181
3 500 99 0.0350671
3 1000 0 9.57051e-06
3 1000 1 1.02482e-05
3 1000 2 1.30087e-05
3 1000 3 1.66821e-05
3 1000 4 1.93699e-05
3 1000 5 2.0047e-05
3 1000 6 2.54846e-05
3 1000 7 2.21275e-05
3 1000 8 2.10336e-05
3 1000 9 2.51023e-05
3 1000 10 2.15147e-05
3 1000 11 2.08311e-05
3 1000 12 2.35192e-05
3 1000 13 2.66913e-05
3 1000 14 3.17485e-05
3 1000 15 3.20597e-05
3 1000 16 3.83809e-05
3 1000 17 3.87232e-05
3 1000 18 4.58305e-05
3 1000 19 4.71676e-05
3 1000 20 5.32039e-05
3 1000 21 5.82865e-05
3 1000 22 7.17272e-05
3 1000 23 7.92049e-05
3 1000 24 8.53949e-05
3 1000 25 8.83792e-05
3 1000 26 0.000100712
3 1000 27 0.000118938
3 1000 28 0.000137658
3 1000 29 0.000164332
3 1000 30 0.000112259
3 1000 31 0.000139983
3 1000 32 0.000155418
3 1000 33 0.000179134
3 1000 34 0.000169484
3 1000 35 0.000190349
3 1000 36 0.000149036
3 1000 37 0.000189922
3 1000 38 0.00023131
3 1000 39 0.000216248
3 1000 40 0.000279671
3 1000 41 0.0003145
3 1000 42 0.000374475
3 1000 43 0.000446624
3 1000 44 0.000534682
3 1000 45 0.000648801
3 1000 46 0.00080437
3 1000 47 0.000925601
3 1000 48 0.00102305
3 1000 49 0.00135481
3 1000 50 0.00155613
3 1000 51 0.00126962
3 1000 52 0.00170453
3 1000 53 0.000916194
3 1000 54 0.00116229
3 1000 55 0.00130678
3 1000 56 0.0015401
3 1000 57 0.000881718
3 1000 58 0.00122904
3 1000 59 0.00141112
3 1000 60 0.00138413
3 1000 61 0.00159567
3 1000 62 0.00187521
3 1000 63 0.00147652
3 1000 64 0.00165308
3 1000 65 0.00173897
3 1000 66 0.00192743
3 1000 67 0.0023475
3 1000 68 0.00242378
3 1000 69 0.0024833
3 1000 70 0.00280003
3 1000 71 0.00334869
3 1000 72 0.00356186
3 1000 73 0.00410456
3 1000 74 0.00482542
3 1000 75 0.00555372
3 1000 76 0.00695604
3 1000 77 0.00834369
3 1000 78 0.00867958
3 1000 79 0.0106466
3 1000 80 0.0125721
3 1000 81 0.0153974
3 1000 82 0.0182021
3 1000 83 0.0181402
3 1000 84 0.0220008
3 1000 85 0.0257533
3 1000 86 0.0299698
3 1000 87 0.0245186
3 1000 88 0.0285446
3 1000 89 0.0350482
3 1000 90 0.0318701
3 1000 91 0.0231434
3 1000 92 0.0251326
3 1000 93 0.0280732
3 1000 94 0.0354476
3 1000 95 0.0311721
3 1000 96 0.0313041
3 1000 97 0.0334156
3 1000 98 0.0392667
3 1000 99 0.06323
3 1500 0 0.000102507
3 1500 1 0.00013149
3 1500 2 0.000173922
3 1500 3 0.000189278
3 1500 4 0.000232895
3 1500 5 0.000272842
3 1500 6 0.000186637
3 1500 7 0.000185775
3 1500 8 0.00022102
3 1500 9 0.000256346
3 1500 10 0.000300123
3 1500 11 0.000373226
3 1500 12 0.00042539
3 1500 13 0.000514921
3 1500 14 0.000526222
3 1500 15 0.000630254
3 1500 16 0.000674156
3 1500 17 0.000733673
3 1500 18 0.000746401
3 1500 19 0.000610784
3 1500 20 0.000641863
3 1500 21 0.000644492
3 1500 22 0.000705676
3 1500 23 0.000683055
3 1500 24 0.000785434
3 1500 25 0.000836138
3 1500 26 0.000781496
3 1500 27 0.000842714
3 1500 28 0.000835703
3 1500 29 0.000806526
3 1500 30 0.000819614
3 1500 31 0.00083066
3 1500 32 0.000853102
3 1500 33 0.000992111
3 1500 34 0.000930653
3 1500 35 0.000996431
3 1500 36 0.000984964
3 1500 37 0.00117031
3 1500 38 0.00113913
3 1500 39 0.0012957
3 1500 40 0.00103412
3 1500 41 0.00131428
3 1500 42 0.0011818
3 1500 43 0.00143919
3 1500 44 0.00130573
3 1500 45 0.00158461
3 1500 46 0.00151846
3 1500 47 0.00195418
3 1500 48 0.00153048
3 1500 49 0.00160049
3 1500 50 0.00177009
3 1500 51 0.00204317
3 1500 52 0.00209687
3 1500 53 0.00244144
3 1500 54 0.00249101
3 1500 55 0.00293756
3 1500 56 0.00306904
3 1500 57 0.00345026
3 1500 58 0.00351063
3 1500 59 0.003948
3 1500 60 0.00429111
3 1500 61 0.00483368
3 1500 62 0.00505976
3 1500 63 0.00526894
3 1500 64 0.00626481
3 1500 65 0.00730354
3 1500 66 0.00775627
3 1500 67 0.00755119
3 1500 68 0.00831445
3 1500 69 0.00869054
3 1500 70 0.0087815
3 1500 71 0.00920422
3 1500 72 0.0103581
3 1500 73 0.0123836
3 1500 74 0.0120927
3 1500 75 0.0126008
3 1500 76 0.0136332
3 1500 77 0.0149988
3 1500 78 0.0163521
3 1500 79 0.0163424
3 1500 80 0.0137912
3 1500 81 0.0168547
3 1500 82 0.0152731
3 1500 83 0.016519
3 1500 84 0.015643
3 1500 85 0.0187459
3 1500 86 0.0155802
3 1500 87 0.0171341
3 1500 88 0.0172858
3 1500 89 0.018225
3 1500 90 0.0205346
3 1500 91 0.019975
3 1500 92 0.0205972
3 1500 93 0.0212949
3 1500 94 0.0228873
3 1500 95 0.0241791
3 1500 96 0.0261296
3 1500 97 0.0302534
3 1500 98 0.0382539
3 1500 99 0.065122
3 2000 0 0.0014231
3 2000 1 0.00147438
3 2000 2 0.00145401
3 2000 3 0.0013596
3 2000 4 0.00138835
3 2000 5 0.00134947
3 2000 6 0.00162768
3 2000 7 0.00168192
3 2000 8 0.00189962
3 2000 9 0.00156249
3 2000 10 0.00146552
3 2000 11 0.00158214
3 2000 12 0.00143755
3 2000 13 0.00170844
3 2000 14 0.00125443
3 2000 15 0.00133587
3 2000 16 0.00131912
3 2000 17 0.00130632
3 2000 18 0.00123617
3 2000 19 0.00113207
3 2000 20 0.00120258
3 2000 21 0.00118059
3 2000 22 0.00128432
3 2000 23 0.0011894
3 2000 24 0.00129904
3 2000 25 0.00127114
3 2000 26 0.00121866
3 2000 27 0.00132898
3 2000 28 0.00146155
3 2000 29 0.00154572
3 2000 30 0.0016361
3 2000 31 0.00174609
3 2000 32 0.00194236
3 2000 33 0.00232212
3 2000 34 0.00236316
3 2000 35 0.00261432
3 2000 36 0.0025146
3 2000 37 0.00225947
3 2000 38 0.00223012
3 2000 39 0.00270256
3 2000 40 0.00236578
3 2000 41 0.00213205
3 2000 42 0.00211808
3 2000 43 0.00203555
3 2000 44 0.0023628
3 2000 45 0.00250156
3 2000 46 0.00290818
3 2000 47 0.00285778
3 2000 48 0.00309529
3 2000 49 0.00257562
3 2000 50 0.0026749
3 2000 51 0.00291458
3 2000 52 0.00304286
3 2000 53 0.00289346
3 2000 54 0.00323845
3 2000 55 0.0035508
3 2000 56 0.00385433
3 2000 57 0.00406685
3 2000 58 0.004041
3 2000 59 0.00421506
3 2000 60 0.00438248
3 2000 61 0.00484976
3 2000 62 0.00508572
3 2000 63 0.00529764
3 2000 64 0.00525253
3 2000 65 0.00510942
3 2000 66 0.00566567
3 2000 67 0.00551689
3 2000 68 0.0057693
3 2000 69 0.00598981
3 2000 70 0.00618371
3 2000 71 0.00659393
3 2000 72 0.00582341
3 2000 73 0.00669833
3 2000 74 0.00642466
3 2000 75 0.00747782
3 2000 76 0.00696958
3 2000 77 0.00746226
3 2000 78 0.00810526
3 2000 79 0.0075828
3 2000 80 0.00799139
3 2000 81 0.00865891
3 2000 82 0.00703683
3 2000 83 0.00685248
3 2000 84 0.007308
3 2000 85 0.00704181
3 2000 86 0.00809892
3 2000 87 0.00772217
3 2000 88 0.00782871
3 2000 89 0.00874193
3 2000 90 0.00989444
3 2000 91 0.0114142
3 2000 92 0.0130564
3 2000 93 0.0153604
3 2000 94 0.0202771
3 2000 95 0.028175
3 2000 96 0.0342317
3 2000 97 0.0448065
3 2000 98 0.0519881
3 2000 99 0.0822599
3 2500 0 0.00610982
3 2500 1 0.00230914
3 2500 2 0.00171445
3 2500 3 0.00150622
3 2500 4 0.00152879
3 2500 5 0.00149335
3 2500 6 0.00135742
3 2500 7 0.00126236
3 2500 8 0.00144512
3 2500 9 0.00141045
3 2500 10 0.00153366
3 2500 11 0.00150286
3 2500 12 0.00159439
3 2500 13 0.00122649
3 2500 14 0.00127053
3 2500 15 0.00138277
3 2500 16 0.00145938
3 2500 17 0.0017178
3 2500 18 0.00178971
3 2500 19 0.0018295
3 2500 20 0.00148808
3 2500 21 0.00138862
3 2500 22 0.00150705
3 2500 23 0.00147588
3 2500 24 0.00159195
3 2500 25 0.00167656
3 2500 26 0.00175281
3 2500 27 0.00165136
3 2500 28 0.00162582
3 2500 29 0.00163954
3 2500 30 0.00164726
3 2500 31 0.00175813
3 2500 32 0.00172808
3 2500 33 0.00176792
3 2500 34 0.00187815
3 2500 35 0.00192154
3 2500 36 0.0021119
3 2500 37 0.00204035
3 2500 38 0.00219391
